Power,currentCPUFrequency,userTime1Sec,idleTime1Sec,systemTime1Sec,ioWaitTime1Sec,percentCPU,contextSwitches,interrupts,interruptsSoftware,numberOfProcesses,percentVirtualMemory,networkBytesSent,networkBytesReceived,networkConnections,systemCalls,cacheMemoryUsedBytes,sharedMemoryUsedByes,swapMemoryUsedBytes,swapMemoryOutBytes,swapMemoryInBytes,ioReadBytes,ioWriteBytes
68,1201.033,0.004395196,31.99043254,0.004395196,0,0,502.8103981,321.7283316,175.1485521,398,2.2,893962203,1.12613E+12,10,175.1485521,2867613696,27533312,0,0,0,0,192512
68.8,1201.159313,0.002184311,31.99142352,0.002184311,0,0,415.0191499,270.1993097,137.830044,398,2.2,893963053,1.12613E+12,10,137.830044,2867613696,27533312,0,0,0,0,192512
67.7,1201.098625,0.003597767,31.99314697,0.003597767,0,0,413.5633674,271.9912186,142.1118139,398,2.2,893963903,1.12613E+12,10,142.1118139,2867613696,27533312,0,0,0,0,192512
68.1,1200.887219,0.003603613,31.99287926,0.003603613,0,0,471.1724446,306.1269535,153.6941091,398,2.2,893964781,1.12613E+12,10,153.6941091,2867613696,27533312,0,0,0,0,192512
68,1200.959906,0.002193887,31.99346046,0.004387775,0,0,478.4868495,322.9402304,173.3171073,398,2.2,893965547,1.12613E+12,10,173.3171073,2867613696,27533312,0,0,0,0,192512
68.2,1201.106688,0.002205679,31.99336885,0.004411357,0,0,477.9705639,316.9560223,172.7046385,398,2.2,893966313,1.12613E+12,10,172.7046385,2867613696,27533312,0,0,0,0,192512
68.2,1201.12375,0.001802735,31.99313807,0,0.001802735,0,469.7927414,306.8254972,153.9535691,398,2.2,893967079,1.12613E+12,10,153.9535691,2867613696,27533312,0,0,0,0,192512
76.4,1201.078125,0.001803553,31.99141797,0.001803553,0,0,482.9914158,318.6877639,172.7803496,398,2.2,893967845,1.12613E+12,10,172.7803496,2867613696,27533312,0,0,0,0,192512
68.3,1201.208594,0.002181543,31.994506,0.004363086,0,0,457.0332066,299.0895113,152.0535298,397,2.2,893968737,1.12613E+12,10,152.0535298,2867613696,27533312,0,0,0,0,192512
67.5,1201.07875,0.005402796,31.99175317,0.003601864,0,0,419.7972115,289.5898396,131.4680242,397,2.2,893969503,1.12613E+12,10,131.4680242,2867613696,27533312,0,0,0,0,192512
67.7,1201.020469,0,31.99303111,0.003607084,0,0,412.8307583,269.268817,121.7390834,397,2.2,893970269,1.12613E+12,10,121.7390834,2867617792,27533312,0,0,0,0,196608
68,1201.017188,0.002194146,31.99284884,0.002194146,0,0,434.6604043,278.2177651,131.4293701,397,2.2,893971035,1.12613E+12,10,131.4293701,2867617792,27533312,0,0,0,0,196608
76.2,1200.915219,0.002186763,31.99234458,0.002186763,0,0,420.9519024,286.4659699,134.0485798,397,2.2,893971801,1.12613E+12,10,134.0485798,2867617792,27533312,0,0,0,0,196608
68.3,1201.1315,0.003603376,31.99077536,0.003603376,0,0.1,451.3228895,286.1080833,116.0287189,398,2.2,893972693,1.12613E+12,10,116.0287189,2867617792,27533312,0,0,0,0,196608
74.5,1201.071031,0.00359701,31.99360883,0.00359701,0,0,421.3897661,279.6675571,139.5640028,398,2.2,893973459,1.12613E+12,10,139.5640028,2867617792,27533312,0,0,0,0,196608
71.3,1201.044688,0.001800298,31.99308974,0.003600595,0,0,425.2303076,277.4258696,115.7591396,398,2.2,893974225,1.12613E+12,10,115.7591396,2867617792,27533312,0,0,0,0,196608
69.6,1200.909125,0.001801852,31.99368631,0.003603704,0,0,412.9845068,273.160782,125.7692782,398,2.2,893974991,1.12613E+12,10,125.7692782,2867617792,27533312,0,0,0,0,196608
68.6,1200.893594,0.003609888,31.99263294,0.001804944,0,0,422.1764087,282.4737408,138.8001959,398,2.2,893975757,1.12613E+12,10,138.8001959,2867617792,27533312,0,0,0,0,196608
68.4,1201.060906,0.0021755,31.99289917,0.004350999,0,0,443.8019469,286.0782157,133.358134,398,2.2,893976565,1.12613E+12,10,133.358134,2867617792,27533312,0,0,0,0,196608
74.5,1201.081688,0.002196341,31.98970004,0.002196341,0,0,503.620887,321.5442558,177.244682,398,2.2,893977331,1.12613E+12,10,177.244682,2867617792,27533312,0,0,0,0,196608
67.8,1200.997156,0.001800983,31.99266352,0.003601966,0.001800983,0,474.9192394,312.1103686,182.0793899,398,2.2,893978097,1.12613E+12,10,182.0793899,2867617792,27533312,0,0,0,0,196608
68.1,1200.980031,0.001804844,31.99086027,0.001804844,0,0,507.7026231,324.3304705,178.6795581,398,2.2,893978863,1.12613E+12,10,178.6795581,2867617792,27533312,0,0,0,0,196608
76.4,1201.072188,0.004387045,31.99252798,0.004387045,0,0,485.6459167,325.7381149,185.572017,398,2.2,893979629,1.12613E+12,10,185.572017,2867617792,27533312,0,0,0,0,196608
68.5,1201.029531,0.004392761,31.99467597,0.004392761,0,0,471.3432734,315.1806139,158.7983163,398,2.2,893980437,1.12613E+12,10,158.7983163,2867617792,27533312,0,0,0,0,196608
68.1,1201.038469,0.003606979,31.99209639,0.003606979,0,0,436.4444065,293.0670085,154.7393805,398,2.2,893981389,1.12613E+12,10,154.7393805,2867617792,27533312,0,0,0,0,196608
68.3,1200.968875,0.002194641,31.99347577,0.006583923,0,0,434.7583722,283.5476108,159.1114689,398,2.2,893982239,1.12613E+12,10,159.1114689,2867621888,27533312,0,0,0,0,200704
68.3,1200.994344,0.00222233,31.99488331,0.00222233,0,0,412.2421931,282.013662,141.3401805,398,2.2,893983005,1.12613E+12,10,141.3401805,2867621888,27533312,0,0,0,0,200704
68.1,1201.104688,0.00360096,31.9945323,0.00180048,0,0,418.9717314,274.9333192,125.3134186,398,2.2,893983771,1.12613E+12,10,125.3134186,2867621888,27533312,0,0,0,0,200704
68.1,1201.147938,0.001801324,31.9933106,0.003602647,0,0,428.8951779,277.9442501,125.1919986,398,2.2,893984579,1.12613E+12,10,125.1919986,2867621888,27533312,0,0,0,0,200704
80.1,1201.118125,0.004400073,31.99293172,0.004400073,0,0,443.7473751,287.7647827,138.8223072,398,2.2,893985345,1.12613E+12,10,138.8223072,2867621888,27533312,0,0,0,0,200704
69.2,1201.066594,0.002194629,31.99330726,0.002194629,0,0,417.4185101,276.0843774,120.7046165,398,2.2,893986111,1.12613E+12,10,120.7046165,2867621888,27533312,0,0,0,0,200704
68.8,1201.079906,0.001801776,31.99232588,0.003603551,0,0,414.9488989,275.1311197,132.0701446,398,2.2,893986919,1.12613E+12,10,132.0701446,2867621888,27533312,0,0,0,0,200704
68.6,1200.960938,0.00178744,31.99339076,0.00357488,0.00178744,0,413.2561564,267.5797864,109.3913355,398,2.2,893987685,1.12613E+12,10,109.3913355,2867621888,27533312,0,0,0,0,200704
69.1,1201.043188,0.004387283,31.99206779,0.002193642,0,0,417.4499795,280.1280209,140.3930567,398,2.2,893988451,1.12613E+12,10,140.3930567,2867621888,27533312,0,0,0,0,200704
75.6,1200.972563,0.016157134,31.97855769,0,0,0.1,508.5906581,319.5521961,172.3427574,398,2.2,893989217,1.12613E+12,10,172.3427574,2867621888,27533312,0,0,0,0,200704
68.1,1201.012969,0.001795334,31.99284739,0.003590667,0,0,476.4815767,309.3360048,154.3987023,398,2.2,893989983,1.12613E+12,10,154.3987023,2867621888,27533312,0,0,0,0,200704
68.4,1201.013625,0.002196204,31.99209718,0.004392407,0,0,480.7489581,321.7438208,197.4386996,397,2.2,893990875,1.12613E+12,10,197.4386996,2867621888,27533312,0,0,0,0,200704
68.4,1201.012594,0.00219725,31.99416059,0.00219725,0,0,474.8257745,310.9109074,152.2694409,397,2.2,893991641,1.12613E+12,10,152.2694409,2867621888,27533312,0,0,0,0,200704
67.9,1201.091844,0.001795366,31.99163216,0.001795366,0,0,469.129215,314.9072496,177.9208006,397,2.2,893992407,1.12613E+12,10,177.9208006,2867621888,27533312,0,0,0,0,200704
69,1201.201313,0.001801449,31.99193239,0.001801449,0,0,505.4865831,327.1431343,184.6485202,397,2.2,893993173,1.12613E+12,10,184.6485202,2867625984,27533312,0,0,0,0,204800
67.6,1201.020344,0.00219103,31.99341639,0.00219103,0,0,484.2175745,317.0420047,191.2768971,397,2.2,893993939,1.12613E+12,10,191.2768971,2867625984,27533312,0,0,0,0,204800
84.3,1201.114281,0.003601632,31.98969645,0.001800816,0,0,501.3471905,321.6257479,182.7828299,397,2.2,893994747,1.12613E+12,10,182.7828299,2867625984,27533312,0,0,0,0,204800
68.2,1201.074406,0.003598337,31.99461401,0.001799169,0,0,471.5620723,317.3733291,170.7410937,397,2.2,893995513,1.12613E+12,10,170.7410937,2867625984,27533312,0,0,0,0,204800
83.5,1201.04825,0.002178405,31.98988174,0.002178405,0,0,510.4003604,330.8997642,196.9278386,397,2.2,893996279,1.12613E+12,10,196.9278386,2867625984,27533312,0,0,0,0,204800
68.2,1200.978906,0.002195734,31.99403814,0.002195734,0,0,491.1856655,320.1379975,157.8732649,397,2.2,893997045,1.12613E+12,10,157.8732649,2867625984,27533312,0,0,0,0,204800
67.9,1200.906688,0.001799388,31.99311338,0.005398163,0,0,480.9763334,320.1110726,166.983179,397,2.2,893997811,1.12613E+12,10,166.983179,2867625984,27533312,0,0,0,0,204800
68.3,1201.070906,0.003596538,31.99300545,0.003596538,0.001798269,0,479.5983674,317.0348413,175.6908905,397,2.2,893998619,1.12613E+12,10,175.6908905,2867625984,27533312,0,0,0,0,204800
152.6,1951.693375,18.65098862,12.78761644,0.480428607,0.051793419,60.2,8408.215008,22104.00226,23692.27423,437,4.7,836853789,7.96261E+11,11,23692.27423,3077787648,10792960,0,0,0,0,204800
145.5,1913.280375,17.98126969,13.4804608,0.505215249,0,57.9,6383.504502,21148.74965,25583.44124,438,4.3,836862499,7.96261E+11,11,25583.44124,2720690176,10792960,0,0,0,0,204800
144.2,1973.701781,17.8601904,13.59582528,0.514626838,0.00219926,57.3,5930.744423,21337.00053,23120.82031,439,4.6,836863265,7.96261E+11,11,23120.82031,3010461696,10792960,0,0,0,0,204800
153.1,1889.149344,18.82474803,12.73026283,0.417208783,0.001798314,59.5,10101.8475,25581.91184,20726.10513,439,4.3,836871919,7.96261E+11,11,20726.10513,2742521856,10792960,0,0,0,0,208896
152.3,1914.808969,18.57855129,12.82903855,0.543399071,0.015337877,59,6050.792475,22521.91947,24079.37132,439,4.6,836872685,7.96261E+11,11,24079.37132,3039793152,10792960,0,0,0,0,208896
152.6,1845.502531,18.08154977,13.39089257,0.48114938,0.004394058,57.7,8101.764632,21453.55008,25177.29476,439,4.7,836884809,7.96261E+11,11,25177.29476,2786516992,10792960,0,0,0,0,208896
146.6,1903.434969,18.17832943,13.40829547,0.38340273,0,57.4,7113.650649,21134.67048,21444.45268,439,4.5,836886367,7.96261E+11,11,21444.45268,2896752640,10792960,0,0,0,0,208896
153.1,1883.846656,18.48483334,13.0555203,0.422479657,0.014382286,58.8,8325.905482,22040.67382,23737.42404,440,4.7,836899293,7.96261E+11,11,23737.42404,2874642432,10792960,0,0,0,0,208896
146.7,1997.397125,17.72226556,13.92448015,0.299072852,0,57.1,12750.83911,27380.55943,20935.75937,440,4.3,836900549,7.96261E+11,11,20935.75937,2711220224,10792960,0,0,0,0,208896
147.3,2294.790281,20.74222249,10.94923805,0.276973297,0.004396402,66.1,12394.33524,25024.09778,23079.34955,437,4.4,836905283,7.96261E+11,11,23079.34955,2774605824,10792960,0,0,0,0,208896
148.1,2120.163375,18.28250601,13.28410018,0.397641357,0.014394257,58,9950.210264,21385.54802,22949.664,437,4.7,836906787,7.96261E+11,11,22949.664,3077992448,10792960,0,0,0,0,208896
143.6,2054.25025,17.32473289,14.24646053,0.390634563,0.005400478,55.4,7071.385676,20463.13058,23660.21346,439,4.3,836915671,7.96261E+11,11,23660.21346,2736336896,10792960,0,0,0,0,208896
149.1,1929.948719,18.37589038,13.17545455,0.43155335,0.006538687,57.8,5890.049361,21814.58594,21864.062,439,4.6,836916437,7.96261E+11,11,21864.062,3015364608,10792960,0,0,0,0,208896
161.3,2299.846719,31.34586304,0.086411752,0.568157269,0,99.7,25477.64096,46284.94275,36636.42255,433,5.9,837988245,7.96261E+11,12,36636.42255,3113574400,10850304,0,0,0,0,8192
161.8,2299.845531,31.77893941,0.013058049,0.200223423,0,99.9,16668.38235,40863.64197,29203.02155,433,5.9,838018965,7.96261E+11,12,29203.02155,3096489984,10850304,0,0,0,0,8192
161.4,2299.8465,30.88612708,0.697219997,0.402518761,0,98,13143.49542,38546.74195,35432.07334,433,5.6,838020395,7.96261E+11,12,35432.07334,2860208128,10850304,0,0,0,0,8192
161.6,2277.587781,29.52825258,1.850454722,0.601452662,0,94.7,18697.27549,37732.3742,35352.90454,435,6,838021401,7.96261E+11,12,35352.90454,3153309696,10850304,0,0,0,0,8192
161.5,2299.846813,31.42552292,0.212913021,0.349001756,0,99.4,14820.94125,39344.13132,34731.82069,435,6,838030123,7.96261E+11,12,34731.82069,2971082752,10850304,0,0,0,0,8192
161.9,2299.846875,31.55786355,0.014345299,0.421393144,0,99.9,13877.64178,37400.16569,37656.94653,436,5.8,838031801,7.96261E+11,12,37656.94653,2903080960,10850304,0,0,0,0,8192
161.5,2299.846594,29.18813792,2.351764972,0.439725358,0,93.7,13326.52233,35535.05935,35121.58625,436,6.1,838033243,7.96261E+11,12,35121.58625,3172139008,10850304,0,0,0,0,8192
162.4,2299.846656,31.37307767,0.207899161,0.409233086,0,99.4,15644.30248,37869.81705,35240.22092,435,6.1,838046395,7.96261E+11,12,35240.22092,2941091840,10850304,0,0,0,0,8192
162.6,2299.846469,31.48225174,0.10789599,0.410004764,0,99.7,15288.68202,40911.46217,37123.95325,435,6,838048073,7.96261E+11,12,37123.95325,2946633728,10850304,0,0,0,0,8192
162.1,2312.402656,30.33621642,1.243829551,0.387803179,0,96.4,19356.20383,37579.37902,33769.07875,436,6.1,838067753,7.96261E+11,12,33769.07875,3105382400,10850304,0,0,0,0,8192
162.5,2299.846938,31.5213339,0.021943149,0.44544593,0,99.9,14685.01377,36775.84042,37588.8341,436,5.8,838068865,7.96261E+11,12,37588.8341,2819100672,10850304,0,0,0,0,8192
162.8,2299.847,31.89608599,0.028717426,0.077178082,0,99.9,14608.55456,36998.81361,28785.6298,436,5.9,838069631,7.96261E+11,12,28785.6298,2819264512,10850304,0,0,0,0,8192
162.5,2299.846719,31.75717791,0.064554399,0.173938242,0,99.7,14914.75592,36229.36321,31402.66667,431,5.8,838074433,7.96261E+11,12,31402.66667,2858250240,10850304,0,0,0,0,8192
162.6,2299.84675,31.09653135,0.281356896,0.619864412,0,99.2,44231.72202,37368.37223,39570.86919,432,6.1,838075269,7.96261E+11,12,39570.86919,3144953856,10850304,0,0,0,0,8192
163,2299.845563,31.44961561,0.243896756,0.293982697,0,99.2,15643.58148,38217.09729,33930.61181,432,6.2,838086301,7.96261E+11,12,33930.61181,3002961920,10850304,0,0,0,0,12288
162.9,2322.737,30.86153299,0.712230728,0.420863612,0,95.9,12792.45525,38477.54567,35734.91779,433,6,838087781,7.96261E+11,12,35734.91779,2908934144,10850304,0,0,0,0,12288
162.7,2299.846781,31.2019082,0.269681309,0.528399963,0,99.2,55175.91882,36211.84147,37549.28536,434,6.1,838088729,7.96261E+11,12,37549.28536,3171627008,10850304,0,0,0,0,12288
162.9,2299.846813,31.46897012,0.061411428,0.454005911,0,99.8,13454.36648,37416.22823,36863.30606,435,6.1,838096909,7.96261E+11,12,36863.30606,2914050048,10850304,0,0,0,0,12288
162.9,2311.135063,29.77731025,1.700278131,0.495540406,0,94.7,14818.9922,38161.99754,36293.12795,437,6,838098339,7.96261E+11,12,36293.12795,2960982016,10850304,0,0,0,0,12288
158.3,2299.882813,26.35368863,5.189082119,0.414863164,0,85.1,25006.81012,33783.69035,29052.27473,437,6.2,838100035,7.96261E+11,12,29052.27473,3168538624,10850304,0,0,0,0,12288
166.8,2313.079875,27.95982565,3.347349535,0.650995705,0,89.8,19186.77881,32106.18444,36898.04066,438,5.9,838108635,7.96261E+11,12,36898.04066,2867908608,10850304,0,0,0,0,12288
167.9,2281.361531,27.75442759,3.655829978,0.565204635,0,89,31248.61624,32922.62997,32390.3656,439,6.2,838110039,7.96261E+11,12,32390.3656,3169914880,10850304,0,0,0,0,12288
168.2,2320.409219,28.43737051,2.975068922,0.555703564,0.001786828,91,18003.54471,34408.59293,35436.19782,439,5.8,838123605,7.96261E+11,12,35436.19782,2836377600,10850304,0,0,0,0,12288
168.4,2243.600031,27.35537908,4.042656054,0.559347419,0,87.9,16440.64644,31740.8822,31958.25996,441,6.1,838124371,7.96261E+11,12,31958.25996,3038048256,10850304,0,0,0,0,12288
168.7,2245.542906,28.96008125,2.505763346,0.505107245,0,91.2,18756.55538,33948.5995,33960.46322,438,6.2,838136419,7.96261E+11,12,33960.46322,2997903360,10850304,0,0,0,0,12288
168.9,2300.031563,28.82611689,2.81357571,0.325403964,0,91.4,21313.95963,33180.777,31450.92234,439,5.8,838137531,7.96261E+11,12,31450.92234,2831368192,19238912,0,0,0,0,12288
169.3,2299.901813,29.35478241,2.460118454,0.151290707,0,92.8,20128.2419,33669.85649,29179.59216,439,6,838141375,7.96261E+11,12,29179.59216,2831355904,19238912,0,0,0,0,12288
169.2,2348.942656,28.62444613,2.832185293,0.511578435,0,90.3,16705.75706,34352.81845,33017.0545,441,6.1,838143243,7.96261E+11,12,33017.0545,2987905024,19238912,0,0,0,0,12288
168.3,2300.152844,28.46942291,3.164469239,0.338407404,0.001800039,90.4,18081.21562,36677.60251,33203.34649,442,6.3,838154299,7.96261E+11,12,33203.34649,3158818816,19238912,0,0,0,0,12288
168.6,2300.285938,28.14588772,3.29887814,0.549080915,0,90.5,18148.22242,35161.38476,37791.92161,442,5.9,838155779,7.96261E+11,12,37791.92161,2847125504,19238912,0,0,0,0,16384
168.9,2284.467469,27.95061787,3.482033955,0.528777683,0,89.4,17419.82381,32903.13649,33901.89002,443,6.1,838156545,7.96261E+11,12,33901.89002,3021320192,19238912,0,0,0,0,16384
168.6,2323.884625,28.22954055,3.294885212,0.426248797,0.001798518,89.5,18978.50285,36871.06046,34325.7976,444,6.3,838165753,7.96261E+11,12,34325.7976,3044552704,19238912,0,0,0,0,16384
168.6,2295.489469,28.38099156,3.058878187,0.529005992,0,90.1,18538.06135,34806.07522,36610.27355,444,6,838167183,7.96261E+11,12,36610.27355,2902925312,19238912,0,0,0,0,16384
168.5,2299.963,27.30666685,4.172944847,0.480905116,0,87.7,17504.07185,34131.14763,33009.98293,445,6.3,838168163,7.96261E+11,12,33009.98293,3179667456,19238912,0,0,0,0,16384
168.8,2299.036906,28.19387478,3.197311448,0.57753634,0.006587867,90.2,18362.36167,41167.14165,35106.08442,445,6.3,838176881,7.96261E+11,12,35106.08442,2894553088,19238912,0,0,0,0,16384
169.1,2324.461563,27.92945538,3.497025281,0.544780802,0,88.6,23897.35826,34624.86538,32572.13851,446,6.2,838178385,7.96261E+11,12,32572.13851,3045859328,19238912,0,0,0,0,16384
169.1,2191.427656,28.71263547,2.797370735,0.455232502,0,88.2,18271.75709,64868.43231,34699.49267,446,6.3,838191875,7.96261E+11,12,34699.49267,3055984640,19238912,0,0,0,0,16384
168.4,2278.94225,28.25455038,3.311712416,0.413417204,0,89.7,19785.40366,38446.26878,36087.82206,446,6,838196095,7.96261E+11,13,36087.82206,2841993216,19238912,0,0,0,0,16384
168.5,2293.700781,26.96562975,4.415993021,0.579441627,0.001799508,86.8,17102.88544,33342.54682,33189.58862,447,6.4,838197483,7.96261E+11,14,33189.58862,3181400064,19238912,0,0,0,0,16384
168.2,2302.008781,27.38614226,4.025624098,0.540836198,0,88,19024.81465,34535.63624,37876.38143,448,6,838217301,7.96261E+11,14,37876.38143,2845945856,19238912,0,0,0,0,16384
168.8,2300.951719,29.19979023,2.601443779,0.159049745,0,91.9,22029.04335,36420.86654,34736.90013,447,6.1,838236403,7.96261E+11,14,34736.90013,2829553664,19238912,0,0,0,0,16384
169.7,2323.107875,28.70003318,2.980138886,0.293334927,0.001799601,90.6,22317.92899,35865.14368,35815.11477,446,6.1,838241897,7.96261E+11,13,35815.11477,2872913920,19238912,0,0,0,0,16384
163.5,2306.797781,26.67255355,4.790884627,0.496166663,0,85.8,20550.28838,34835.39401,32562.73497,446,6.4,838327371,7.96261E+11,14,32562.73497,3180232704,19238912,0,0,0,0,16384
169.2,2298.617344,28.07122501,3.238734831,0.643805301,0,89.4,18141.95162,35001.32922,40184.18087,447,6,838338665,7.96261E+11,14,40184.18087,2849050624,19238912,0,0,0,0,20480
156.4,2187.80075,25.19903534,6.221540051,0.546632421,0,80.3,17732.28821,30930.58416,31564.78565,447,6.4,838360822,7.96262E+11,13,31564.78565,3108548608,19238912,0,0,0,0,20480
169.9,2284.630875,28.38260231,3.17883705,0.398030022,0.001801041,90.1,20598.50388,35001.78753,37820.41642,447,6.5,838371176,7.96262E+11,14,37820.41642,2986004480,19238912,0,0,0,0,20480
169.2,2239.084313,26.07647796,5.240509158,0.623818386,0,83.3,22634.17421,34538.0201,34590.40346,447,6.3,838372708,7.96262E+11,14,34590.40346,2930917376,19238912,0,0,0,0,20480
164.1,2302.947094,25.65753743,5.707278238,0.539373971,0.006577731,83,33055.07337,37962.71873,34027.91984,447,6.7,839402923,7.96262E+11,14,34027.91984,3184451584,19238912,0,0,0,0,20480
156.9,2111.84175,17.92917974,11.85801831,1.624854406,0.003598792,63.8,121897.9091,50330.36007,55558.14469,447,8.2,861349485,7.96279E+11,14,55558.14469,2849587200,19238912,0,0,0,0,20480
164.1,2176.26075,17.38411813,11.799344,1.748944982,0,61.4,230366.337,58953.70957,76868.21667,447,8.6,896303881,7.96305E+11,14,76868.21667,3105918976,19238912,0,0,0,0,20480
157.8,2225.651906,15.73587718,13.5616094,1.532572119,0.004410279,55.9,221120.3874,54772.36342,74037.78727,447,8.8,925624685,7.96326E+11,14,74037.78727,3079110656,19238912,0,0,0,0,20480
157.9,1967.659063,15.84091724,13.46640233,1.674961543,0.001802973,57.1,197591.1926,54056.18351,72159.47076,447,8.7,958581048,7.9635E+11,13,72159.47076,3036561408,19238912,0,0,0,0,20480
149.7,2117.090188,15.79539522,13.18512391,1.701014752,0.007230668,57.4,232286.3084,59556.30449,78078.56555,445,8.9,996339656,7.96377E+11,14,78078.56555,3162112000,19238912,0,0,0,0,20480
152.2,2176.461781,15.90595227,13.49814049,1.526692251,0.004361978,56.5,233194.826,55557.63961,76207.4609,445,8.6,1026174056,7.96398E+11,14,76207.4609,2940674048,19238912,0,0,0,0,20480
